claim_id,target
ID_B6ICSZC3O7P7,112852.89719080925
ID_1XUZTK75DZ3R,37585.64398743212
ID_KD8XRR3E45AQ,105457.45720283687
ID_I1QKJR9Y1L1O,86559.71072594821
ID_03JZDFTOWAX1,1818.5785987526178
ID_16IYZXXCFIF7,184064.03644813597
ID_3GUHMGNZDUXT,5769.441061466932
ID_L78STIOQOBUJ,183055.96922843158
ID_UKX23KJ1T8CU,23636.85991680622
ID_KSY4ULWB8NCJ,20312.752406030893
ID_5WEAUSILOE8M,122286.79844199121
ID_N1TDPO44HQL3,88158.44504059851
ID_U1LF606NA8BY,19794.124700695276
ID_CCM2SFKLLSM3,148862.34586760402
ID_EG7F9O9DBHG7,42829.08282400668
ID_N36O0OS4ZPU9,176587.55244499445
ID_KJ0J42JFBKTC,104602.16163523495
ID_26B81FYIZE3G,17730.323630675673
ID_ACFZVISHI6CQ,119684.66601836681
ID_2G0754JQFL71,15024.947566837072
ID_FTYVXY8IF9UY,11573.84982663393
ID_I21B0DP0J989,-12068.892551675439
ID_7VRJJFG57GO6,77948.6426909864
ID_H91IJ9VPQFDN,27411.44472795725
ID_HN98FVLBRY0X,104304.9665902406
ID_C5CCNBYEP11Y,5308.0570385456085
ID_YF2I4ZLVZYED,7203.80778670311
ID_L4HJZVVL35CS,30853.575281962752
ID_QTEJLZ9ZRIOO,155490.76350593567
ID_1Y74IDZNUORT,159495.9728912711
ID_LMX4F7IYKZ1P,40.839475974440575
ID_OXGQGCC13RD9,13031.718833073974
ID_XYH64HMAFPPI,159715.4501758814
ID_T2TUHYK1I86L,67486.56614083052
ID_EQPWW5N1F9CC,21090.026600152254
ID_YSXRYQ2T37HM,38405.887903511524
ID_M189YPULMV42,83597.60909329355
ID_1DDKNLD80HM9,67971.59255194664
ID_9DMHS9Q4WXBM,37102.13974252343
ID_MEXZ3212SSAD,25079.218747526407
ID_G31JYIRL0Q80,71397.95488972962
ID_FOD730VN0O0L,50145.23362232745
ID_FD555A6AUGNT,114051.04352907836
ID_09TUILB84HS0,-1646.2505184412003
ID_BDQZCPILM54B,14566.900025576353
ID_ALDIR2WM3RWB,26446.9373716563
ID_2E21L1NRHT81,18757.833412498236
ID_NWOUQMCI8WPG,7133.216445371509
ID_YJR3EGYOY6XM,31009.883462175727
ID_BSPPOY9N8A4C,160041.66148619354
ID_YY10W5MAYTSF,134631.10033497214
ID_B5C6E5UFUK55,60304.18609337509
ID_Z4RDFP4HD8K9,48179.82245771587
ID_HL12HNPOY2AB,49716.33183029294
ID_3W8W0EEKFIZQ,145311.99701327085
ID_5UB53KR9GYXR,81161.6082907021
ID_BGALGUXM7AO1,27519.921729564667
ID_S31MDGCZMZV3,50405.77624903619
ID_KE2B8Y7C24M0,24431.78541100025
ID_9ACOYZ023TSK,35514.08163794875
ID_ZOXZR02I58LY,4464.019375115633
ID_WENS23PVTH3M,79247.30967563391
ID_2Y38UOG34RVO,20075.82048884034
ID_7L8KJ5JG31UB,39210.17460909486
ID_R2F0LAW7XT7V,49912.77157573402
ID_CELKQWR80MDX,38897.755566984415
ID_ZFLFSJ5GR9CN,115915.25790593028
ID_1JJKHKPG1GC7,48487.45164269209
ID_4OYTUB4M8DRM,13621.047305226326
ID_LWT5M9VH0O5H,60870.269917204976
ID_6DHLNYLBTKSG,94999.80024684966
ID_AP9ZP92XDUH6,26448.91315369308
ID_N7BKW3X6GMVS,58139.28890326619
ID_FCYI722LB2TB,99997.79949316382
ID_7F94LVWKS7VZ,80020.4562368542
ID_TWZJMEUCPZND,72641.93511611223
ID_DFFDZFBGLF1V,85739.10293640196
ID_ESL4JF85EMMW,122553.12717039883
ID_AVN7WH2TTP8L,170653.7896757871
ID_3KXO84JFTUMZ,63290.9125546515
ID_GOZH5YOJ7ID2,-3192.3844144791365
ID_X1YHI4KNVL6E,39397.81326831877
ID_NO2041MMO8AY,19309.26609905064
ID_ECHXE9JZOCER,70937.66389723122
ID_DR17GS7I16G0,28350.417080402374
ID_3XWJYKGHS2EE,1610.8635099679232
ID_QSF8U2SBAATP,21773.51018358767
ID_ZCHQUVPAYX51,8415.31513234973
ID_GMBHIM9KBNIC,70635.4410931319
ID_E0LBMOVRJ875,24467.9426997602
ID_H3SD9K34M71B,1555.0082985758781
ID_NBL6RT98W2SM,81119.5261451751
ID_HHZRCNJH2DLB,14939.2023897022
ID_3YPJBCEO9HWC,58512.208595603704
ID_T8L2QUO2B46L,129145.55990697443
ID_0Y0JSA2RV33O,-4607.241469949484
ID_V0I8VF5BNQ7N,108964.29800745845
ID_CBDYDG8GI0GH,95628.15400497615
ID_PBJS1133M5F3,10792.880527451634
ID_8J0QNWPB73HX,137560.23580226302
ID_RXQEY8ZAE7FU,121247.76414471865
ID_G6H1FVWOKRQN,104199.7636873126
ID_Y44Z62PSDIZY,56374.1723022908
ID_O8N1Z03QP6EM,43209.682205721736
ID_OIFCYZF3ANJ0,169288.25403176248
ID_R6H4C3W1QUS9,65199.95107743144
ID_AXYIWAANSU8J,13128.329182267189
ID_S9IDIR5FU3QI,142227.95116339624
ID_Q0679DPQUHKW,65282.46825970709
ID_ULD5R3APE7GK,29091.38321095705
ID_2VOIXWV0R7N6,203043.33014282584
ID_QMH0OAMCIM20,36947.32533316314
ID_AJR9GA0WM8TA,108530.61389915645
ID_C0W14S65TPZD,213649.95402780175
ID_BFTVVGASLQRK,202662.50617463887
ID_UNYW0H3LHIR2,34776.20880916715
ID_L3I7H42GUZ9H,-2048.119435712695
ID_KD80AOZAPSP0,18584.297945037484
ID_SQMXQP6T08JJ,101032.2753393352
ID_4BYV9RP3XDBB,79877.08362147212
ID_XKNHC2HRBDU3,133151.39387354255
ID_RNVETP6NU2NW,87924.44708533585
ID_M764HOVAG9AS,61918.4732581079
ID_UCTGIIKGZMAA,29960.449385002255
ID_IHQNJNPFFUNB,65645.38032524288
ID_P96Y9AAKSRWY,191348.52721312642
ID_BXZW3LGR9AV4,53638.57364587486
ID_GRU4IR4U5MF4,63067.239683911204
ID_Z9XQ935XCBKF,64539.08456039429
ID_BQM1FDOEYGKA,9844.478297665715
ID_92D9PD3FC2WX,149072.03213642538
ID_CK4EN0GNG9Z5,38148.304345190525
ID_74X5N9ATXLEJ,101618.49012516439
ID_JJS6OINUWYCB,101929.91780851781
ID_XUIIKBKE8J35,19946.564234688878
ID_1FPBQ2GL3ROM,6646.1250956356525
ID_HX5E7E4LUPNH,59184.91362401843
ID_E4Z877FOC64D,18059.565193206072
ID_C7SF9AISYNC7,105318.09701272845
ID_KFBYADDPKO99,16114.508953809738
ID_6M48WYWM5JKL,164409.85431332886
ID_0IVAV2DWKADH,127913.60193610191
ID_6PKNCBP0GBGY,10353.37326079607
ID_75Z4JRQWCONK,76717.09817698598
ID_S7J9JQP4M5YF,6542.7317006886005
ID_Z1I1DINRLEMA,165889.83509244025
ID_NT5J6DZ69U7L,10414.311946347356
ID_C0TAYBZV65UV,30854.31176249683
ID_9H31ZTE2I62Q,-617.7630335986614
ID_1FYS4SRU0RQB,62954.73596608639
ID_GQSHV2ZFU0DM,33472.785544887185
ID_HTVF8BL4UVVS,16094.930142223835
ID_ZSOPY62ELRW3,8084.223238751292
ID_YEIKWX9ZIEKB,23128.663717776537
ID_G7O0209CMSZR,121071.6200632304
ID_5ZDR9XY77HHN,28485.582178920507
ID_QIEMPCI8SGF9,38887.39925289154
ID_9I4792BU124H,128115.34595146775
ID_XKY9AHTO3YXX,170572.98331737518
ID_8A68S044OBLG,98152.56969417632
ID_ANH66M9IB4KF,165504.72145949304
ID_V6MPZTEW4FIV,-4267.803460896015
ID_YQF4IZ6C2TQ6,13245.767373293638
ID_5OYKL5XUS5OM,125072.94953623414
ID_6FATGLWD0P2V,99979.37553037703
ID_P0WUP102NODL,176664.01088202
ID_KZMU8B6CHOS6,3334.812506109476
ID_5J3AT0GD0WQS,50314.47064332664
ID_JJNBCML00FO8,20984.42184638977
ID_V08HD0LO47E2,77950.24693670869
ID_X4Y3C5YGG2VM,87046.8034568727
ID_VPAQIQWYQIRH,7698.7581877708435
ID_9DDQA9TWOPGU,105796.56751789153
ID_DT2JTZ7TYYAW,11734.36319476366
ID_52JJAFPKG227,86853.4172975719
ID_UN34MA88UXEO,131843.1746329069
ID_0V39F9NJHAYG,165036.6596531421
ID_E2SFIJGVGT5U,17756.8558126539
ID_IRUYAXLLWJX6,158897.4353070557
ID_94LW0MYV5U4I,122325.568308115
ID_E5MGOB3DQU8K,39265.89102701843
ID_EPAY5JMYFBPU,140186.7416432351
ID_M6B025VB84KS,173283.2148156315
ID_N1J6QDKVWJJO,37686.32092835009
ID_PNBOAZU5ZSNZ,37610.71005384624
ID_4QL698SQUKBI,1576.7031399905682
ID_EEF60GKU5LWT,63131.300256207585
ID_CSI17KHOVKE0,24899.679868608713
ID_UYKCHD4HCEVN,-12324.580569192767
ID_3IXFSU3W46Q2,1135.0747050195932
ID_IRX18U7EPUHP,45978.25928133726
ID_LHO6CEPTZ5XD,35209.245323464274
ID_AZ6R3LDONXR3,11947.194637909532
ID_TRHRKFISSQHV,10672.303609788418
ID_ZU0J2OJ62WD5,4164.858430668712
ID_CDQE9T8OHBH1,100296.62886795402
ID_1G8GQ7MBY4CG,112526.23852695525
ID_S7CLB0Z93F94,23434.96837386489
ID_WKCPWYTX51A7,70601.88965675235
ID_0GM9GEKNAN6Q,18766.54293742776
ID_AEXB1LCCRPBF,35732.117909535766
ID_ZDU7IJLRY0LK,61356.16839064658
ID_M1Q1NTI6ONJH,15756.31403054297
ID_NM1VTMDX1KB2,150353.4954585135
ID_ELSJ8F7EP07F,115832.89134892821
ID_D0F3E3C2L87T,178221.90698164701
ID_11R5QGR5H79Q,90455.83226720989
ID_QL19QHBI44GD,35669.719318538904
ID_Z4VDZ4UBQGPA,13795.490929469466
ID_QPU1UYR9RBTW,110692.51750421524
ID_C1WTEL8534XV,32787.127209469676
ID_SHI0CI51WHGS,3449.1731525957584
ID_ZNAZYZLNMJ69,43890.03220528364
ID_HPSH9S2WTDXQ,38449.79793919623
ID_QNHNYMKVNUWN,107318.59518806636
ID_RJJJZNHJ08NW,12745.555896028876
ID_KFC7F17AITJQ,200493.28026010096
ID_FBZ6XC96WUCN,141836.45863445103
ID_6QQJ7G1W9VNT,21756.180401697755
ID_GDVU8ZGOJIJV,183855.34948657453
ID_BQRZJXRVNU4E,89266.28407214582
ID_9C2NWFHFYZVE,-3286.877567574382
ID_BUU6IHM78IDS,138140.43225488067
ID_03LPYI4FYNY9,64727.47424863279
ID_2JVD67XXRJGS,42414.55810596049
ID_OYN7AHFQOXQT,43246.475252479315
ID_HFK0U2D79P0Q,24730.70064149797
ID_1YZMJIKMOSX3,145058.68060295284
ID_EIK9FUFD1T5E,72263.74722078443
ID_W0T4JIHB8JGX,136800.24481375515
ID_UZWQIVYSKH2E,4505.3944785147905
ID_NVMJ4LDRTWCK,174987.91188648343
ID_M5VIJ8KB2US4,176209.14360430837
ID_Z9R6R2OAAY46,6495.2197247594595
ID_KXDRORE8YH0N,77170.08929799497
ID_VGC5NSW321TD,69448.39507676661
ID_LDPV52FSFCBK,136984.39383850992
ID_J1IZ4UQXRH2P,53366.37161374092
ID_55JDMR6NCJUL,52260.84250113368
ID_DWAJ10O03304,36327.735118970275
ID_9GOWLRTZKWU7,22559.210986584425
ID_6E46N5WZ2RXA,56147.16715376079
ID_OHOM4G03BCFT,163954.72065213323
ID_DHF8P0OING2X,132761.57093201578
ID_QA7DCRSU57FC,218016.0011563599
ID_RWLE7LJFKBI5,120343.52698256075
ID_58WBJZ9QDBJY,96526.81783360243
ID_JO4ZSUJC7Q20,172384.59699864686
ID_NSRE00XEIX86,69095.23208399117
ID_BO6QLF0PHA73,35621.86252634227
ID_0KBK8GI4PNHP,36141.15337944031
ID_7OVX995433DW,4360.693371325731
ID_5OF2215VO7XX,14474.95024894178
ID_WXNJ0SLU29CF,146237.48865395784
ID_R28H2W9U0ZP1,59658.98332321644
ID_LPFLMYQR022K,-1645.3198109418154
ID_C8BEFUKD6L6Z,22154.625305503607
ID_FHQJTBYCBS1K,-2004.8924667686224
ID_7DTBWVHINFOV,29088.020894378424
ID_4YMMEDDONM2T,164406.9540683776
ID_GDCFK5CHL8MB,164985.26328113675
ID_Z0HOHDLX40XI,24570.500545799732
ID_LAT1RF1GFE3L,71068.94366073608
ID_PKBCBXPGRSWW,171720.63413755596
ID_T6EHAYU8QG7S,22328.88422872126
ID_YD3NI69Q6D6R,182103.38757005334
ID_USYQ0SUBUVXL,168797.95971222222
ID_LZL11B9H4GHH,180739.34923163056
ID_TKPRPBO5K1R9,87072.89785732329
ID_7GSL46YZSKF6,13236.59959807992
ID_WEG91X5QH076,54797.19322621822
ID_NNGDPBAQZ45Q,1864.7127581983805
ID_TUH7BP70YEJZ,137302.83476543427
ID_EMG826KOS65X,91661.22758176923
ID_LCVAUA2JI5GK,130295.21058410406
ID_N49THUAV1LHT,34724.06464704871
ID_YKIRGYM3P3UY,61501.14317038655
ID_7ELGDET5X1GV,37833.547463297844
ID_MMTHI08FRB5X,-2165.5044761300087
ID_O3AHBM1OIP7N,3805.8115754276514
ID_5XGPV312EUQO,77685.54482278228
ID_XVSNSPDYKL90,37922.80452482402
ID_5OQ4E4EUQLWL,45077.63368846476
ID_V3SBPFRCPUKP,63113.89684011042
ID_XDIRKTZCT2VT,11476.175153672695
ID_JJNA213LOOGV,24047.300488322973
ID_1ZGN4IJJ5ACZ,21171.025810793042
ID_R5TU7QN0CP46,42860.657474800944
ID_P5GKPUP4ALDB,20147.23925295472
ID_1RASN0VTLVH1,25513.91822385788
ID_CP88H9TGXOS5,1939.5027441829443
ID_GIKGAQS1QT17,81896.26884552836
ID_4IL2AACZD338,195307.17447298765
ID_D53ZSM9IUZLQ,78944.3206359744
ID_1FG10KUC8LS2,36801.41675722599
ID_VEYLAFNS6KXR,84350.15299028158
ID_2JN03XF6QK9T,169885.65907524526
ID_SRZ8R5BW4LJ8,2583.106155768037
ID_EGLTA6GJUJIS,79205.35650870204
ID_V7JGASH6KB99,103616.35829479992
ID_BVV8SA84T5IL,89014.09117120504
ID_TWA0MUV9978R,-3058.9310045540333
ID_6OQOAM5YE2BP,136245.71198433638
ID_3Q3YL5LI7B6R,62222.217351049185
ID_IUUKZRL88PCV,46006.08422143757
ID_AP57BKLWTCCP,40340.847916051745
ID_WKEQNSEEOXH8,138884.73151296377
ID_GP6X00ZB2Z1S,5500.931416094303
ID_KDT1ZBR8M4M3,44315.921239063144
ID_IX6Q4MV6BIES,21831.827363446355
ID_VTNJQUYA6AX7,58084.7939901948
ID_SER93851R5HN,10424.472979635
ID_6KP7GQYAYWMY,74095.98180508614
ID_5YOOXLGAXWMD,173466.7338772714
ID_0G1L9H294PNH,12281.791093707085
ID_ACCBXROR0D4H,97619.62020413578
ID_JKQOKT7QSQXP,92150.84476339817
ID_2WATX4DKGDXE,56752.80738316476
ID_KF1SQZMYPH6J,63602.94473183155
ID_CYDVHFMZSZ3B,6581.755663588643
ID_ZO6PJE8U17XQ,18952.796500831842
ID_9HSAC3JRD8PX,36350.482635974884
ID_UBOERK6RVFMS,9113.420554757118
ID_HEC9VU3SXBSS,35049.79526184499
ID_YS0KSKYASLNA,61511.62159988284
ID_OTBXPXGU1GMA,-25061.219121187925
ID_CR6UBZZWTOHO,71028.81291419268
ID_TMG4ZJ3UHE2R,55731.48642665148
ID_OVIGC5PFVOAC,12904.907674059272
ID_NC9T8AJMZ1BA,60494.27248547971
ID_F8ZGEEGCCYCW,53695.766426727176
ID_BIGHGD6ZFF0I,43589.100566238165
ID_4SMS65QHDJWJ,36596.60062472522
ID_JGW5RSSIYXZX,148810.33377930522
ID_UC4RSQK2C4LI,120831.31972022355
ID_S4G7VU27QJUF,77300.88777160645
ID_OPZSYM6EVGIN,22584.697240278125
ID_HCG4YPP3GYU0,101496.06654028594
ID_ZCYY1XMVSUJO,167316.43775641918
ID_RCPAFQQOVL2S,18368.409157946706
ID_YC4WT8LJ4T92,14783.681424960494
ID_DP8Z1RTQOGFB,96216.62794226408
ID_B9E7C5IPPL8E,2283.629407286644
ID_MMVA7HYZ3VJZ,82778.27166976035
ID_ECTES22IX6DU,67.0912317186594
ID_GL8CAEI4UOI1,10653.095900803804
ID_I0F83Y5G2OHO,34800.430544644594
ID_PE11S41JSU28,24982.561705499887
ID_WGCX298K5FX4,148872.1725834012
ID_RHSARLW7OZ5C,110544.45504316688
ID_XU1PRNNTWTW4,101296.23387159407
ID_MCWA3NRSGX55,19422.493315845728
ID_48QSSZ88KZMG,10213.424903556705
ID_9RPYGGAHE0EX,10310.73347005248
ID_JFLHZZ7RKBRN,88608.06392019987
ID_NRK5PO9ZXQ60,148122.19864694774
ID_BIAFGIZ0SW1P,6122.574763894081
ID_NRCO2BV6DPAO,29115.396883785725
ID_1Z8GJHA9ACW8,42451.61146095395
ID_W4H0KA6CHAC6,51554.86987802386
ID_TWRZVJR5TGYX,134475.01559127867
ID_Y5MN7ZSZO9OX,106301.90804627538
ID_ULRYAP8TW5HM,107504.14431120455
ID_6G8ES7JNEQ9B,17370.07772541046
ID_3O1DYI2NTRYK,32086.56514054537
ID_JM9T2MTOXK9F,14431.368578836322
ID_LC5MWI0Y9YCA,117922.18906605244
ID_NQN9D4BGJTA6,-1234.2201588451862
ID_QWZG96VMLGV7,182718.43362300098
ID_BY9B9NNSMM3S,38830.04688382149
ID_C7WV2QKT8HXR,155176.99692614377
ID_OQKYWVCBJVCF,7655.933866932988
ID_7X0RGJ3ME52B,37434.12898263335
ID_JTORS4UFAST4,104427.78646820784
ID_PA0IWGBU6N7O,161890.3408127576
ID_QEHUQQ0HK3ZX,10661.217223897576
ID_GC66HDLE7IGJ,139182.45208494365
ID_TRKLGJX9X06N,36008.573198482394
ID_19SFT91PXBKA,24877.20792861283
ID_7SOIPX83JW4B,-3203.2474428117275
ID_3U241IH1MZFJ,134055.1796246916
ID_LI5V7W9WT61R,11140.046338617802
ID_TJUZRYMVUO9T,-7810.869398251176
ID_14XT0E38L1CE,17247.250904992223
ID_FO20RIOQWPTL,31206.345019996166
ID_PV2P78OYMKA6,118482.01301342249
ID_RU20R0YD04HZ,162434.23099684715
ID_KTY1O5P8CUM6,62698.80536520481
ID_D7T0RCJM4TTQ,172136.53341281414
ID_X5RQS8YRQ2YH,-14940.873274073005
ID_O6GV4YL5H2IY,55479.49086304009
ID_VF93NY2E9JFH,23844.25955812633
ID_MU6EWPJSZ27I,47381.07323727012
ID_V07YXBBLGQUM,50855.24286660552
ID_VDSZ4FTJ7L9H,4592.4889423549175
ID_VDSUK7QUV4ZL,103638.19185045362
ID_G9K7L5DOXMRF,121656.01066987216
ID_X00UH3WKDCN2,12335.913193628192
ID_R7PCCAMXOTC7,-10137.381513804197
ID_QS292E5E5UYT,-17956.494145289063
ID_K0XTFFTXQTKL,59021.51899404824
ID_1NBC1PZKH9LX,206117.8978510648
ID_KUYJW8GXCOY1,17611.018637806177
ID_XX335OM03DZS,11683.107060179114
ID_4SFHH3VIMGAY,40023.37149848044
ID_K3TENYPBXL0S,62606.01560431719
ID_BO7MNUC73PRO,10133.687119677663
ID_1CJ4L7Y6S74D,25284.129329368472
ID_O7NV438NR5XN,134890.15531532466
ID_1355D1JW4QUM,95068.46456323564
ID_NLA4KVSPVU4V,15736.020302325487
ID_XIFTHVE4FA38,131786.95308128
ID_367BIR0XRSOM,175816.23971892893
ID_4TN1XYO4XIQC,108420.92329591513
ID_CHHFB40DHPOI,126092.1929743886
ID_SCRDN0EKVS5Z,1308.838394254446
ID_RE9AHLGD3CJO,177925.49058896303
ID_ZREDNMUXY5D1,10677.214594453573
ID_QDP83G3RTLAO,48590.21242311597
ID_1F255YN1UZ62,23576.905135408044
ID_MDVY20C8FGD6,71575.21979099512
ID_S3D9JS5MA8SY,152077.29460673034
ID_CRU7A73CL47I,94040.79716405272
ID_6TJB03LZZ97L,41623.70194430649
ID_HIF5U5MK1T55,93790.11455720663
ID_WEXNRVK1SJ6O,27767.68407164514
ID_0A9WGMPHI1SO,86145.63349825144
ID_ZRC5R7PN9BII,28782.165680229664
ID_V3O6J6UXRJ68,162140.14608469605
ID_DEDK62OHPLX6,-6296.5951744019985
ID_DHGV9739A4Z8,88520.67798301578
ID_VXOBZIUKHNDV,133775.05342283845
ID_ZUQECE52MHV8,14716.765356734395
ID_6JDEUE41FSYX,50359.74705477059
ID_0OMPWRMOHK73,100270.62000186741
ID_YZZAJZ1Y9OYK,55426.143617615104
ID_Y5UM9XSUJWJN,29396.95023033023
ID_639Q132VZB6Q,-12709.497395247221
ID_FXIPVG5WDL4G,117281.78030146658
ID_VK5H81R7PO0X,105031.42292584479
ID_QJP8LOSN4OBM,74177.09689740837
ID_FMH50UDDDN3T,67873.9350516051
ID_DNUF58DPDF7D,65043.114764004946
ID_BO29SFYT8LQ6,137765.40404610336
ID_46HCJFKV14ZL,52566.62278865278
ID_EUJRA5TR1536,-4328.369614079595
ID_M0L52AWEA038,22650.96678251028
ID_T1E4EVWTVGXA,61090.85818070173
ID_1Q5TDC6M4Q21,78309.21576142311
ID_9UL22J023NDB,5038.802637040615
ID_PUJN1BYYQW42,75488.97573132813
ID_VJ5R5J0BQTS4,70577.81885631382
ID_5UW9CS5HP4MI,129226.34924119711
ID_ECZDZ6WK2AXJ,8437.706567913294
ID_ULCWZ386B2Q7,106558.97262373567
ID_VCZXQDWA7CY3,145396.6624263525
ID_34P52P71LGI5,75149.95670685172
ID_6R39J2W54URG,56135.16464853287
ID_RXZG7TI4LFY8,66352.74296115339
ID_OMYRTCUBAW4W,77262.67816129327
ID_46D258QXS4DR,20300.584459543228
ID_LYEJXVERUG6S,38066.69910390675
ID_BVT0034AXWGC,-8478.614083513618
ID_L0Z71GKKJB0B,58225.66790753603
ID_QA8CUXHMV8SB,173283.44835706055
ID_61WQ5IX23PIQ,64619.89375196397
ID_LS8K5X4UFVB0,122804.71725308895
ID_U1GZ8M9THAM7,163194.5351727903
ID_6GALKP43NPIU,28873.622543007135
ID_1C070YM1U0F2,137879.64498901367
ID_7KMKLVS99H6X,-3293.247579753399
ID_1C5K2BU5YMJA,32979.69946227968
ID_UCNWFV4LN6M9,33547.236372217536
ID_7Q2FE9QAL6SA,76929.83767835796
ID_MF69GXSHH69E,72336.65589381754
ID_9D29DN09F4V0,77630.97430691123
ID_5T5XX3XOVAXC,103724.10440711677
ID_Y89CAENT3QXD,96784.27630080283
ID_KCYMXT07F6JL,39077.33419802785
ID_UXUISBGP54QU,71704.2240113318
ID_T3TUHQB5CQAT,113633.96883806586
ID_68S6IT3ZW4JT,130043.99415355921
ID_PW0U7OT82D0L,97898.5244846791
ID_QAI6EF5GLRTX,33356.67541179061
ID_IWUYO4VTTTY1,3480.4888488799334
ID_DGJR5PCBTLLN,22101.66295339167
ID_5ZMGWFCWT58U,23594.189497619867
ID_Y5TGAXCWPHJ5,90916.12455482781
ID_GK5QKJNLPQQI,189715.90307997167
ID_Q3EEM0VB7C7I,56845.49668747187
ID_1H71JN4RLEWA,13059.19155229628
ID_81KDG6WOO761,88319.2447206378
ID_SVATAIQTA3PE,79256.10761210322
ID_CAAVXGLYWLDR,65779.87103670835
ID_00QOM2TJET1U,130260.07385459542
ID_NU9W4CZ1BS16,21812.948506832123
ID_I5YS6ZLASPOH,70553.8649442792
ID_DVO9U2920UMY,7040.128021135926
ID_XQWIZZAM8FGI,73668.05022500455
ID_O1WRTGTBBQIE,103283.41257637739
ID_5BCDC48A6PI8,108240.425677225
ID_H217Q2K5R9LD,20421.918340712786
ID_VBISH6T1PD4G,22152.28513558209
ID_FT6UF22DXOUB,11486.735834136605
ID_AALLGCL0OXQ6,35972.950695335865
ID_L4F0F9QT4DOP,59340.58913472295
ID_W59KQER07OU8,184799.407580778
ID_A0Z07CHUWYAH,10172.285075217485
ID_47ZUNQWI1NBB,-6788.5409662127495
ID_8F8WXY1EU1ZL,9750.51694072783
ID_914C6XA46E3Z,10292.699769809842
ID_TVJLE3VPWSD1,7246.876497536898
ID_39WYRYO69A7Y,99347.43438500166
ID_MS2MLY4YQLVO,71604.4631587416
ID_CU1JLJXN9PIG,377169.5494045466
ID_2GV17H75S3BX,74417.4553156048
ID_VX8YUD0S45VU,37225.68878433108
ID_42H8EZXCHGOY,3149.6462533921003
ID_I0FPVXD3K1UD,11972.174223735929
ID_CNSYLNB21FOR,135255.41815535724
ID_G6DE5K8QO9X6,71505.51448790729
ID_JRGQJ5745OFI,103656.82360652089
ID_O4UDXE65I95J,74134.38781735301
ID_JBXG583556E0,149149.6963943988
ID_3LNY363A3P83,30713.540862485766
ID_634TX0DCBKCD,41607.34728039801
ID_MFN6V0M60922,155997.3826212585
ID_VYS0BAS931OA,37316.78727012873
ID_Z1HWH6M2A1TH,-5873.424744099379
ID_YV7O9O3XQTRD,5654.6905366927385
ID_24DWTJ66K24H,108688.72686247528
ID_X9MMDAACP7WV,52063.75287409127
ID_J67PNI0OCM2F,62302.97672280669
ID_AK1K47QRZWQH,60219.869674384594
ID_AYRO1HXAL8LC,18349.1367944628
ID_1Q3D4KC7S7RF,80925.20520739257
ID_K7HKFTP82EC7,38173.2197842747
ID_EHN222O0U12F,27799.953900933266
ID_XG4VD7PZ9BNP,30509.24309529364
ID_RIVAD0TTTNR2,14627.01240286231
ID_O5K1UIU8J6L2,27802.833547338843
ID_6CHWN9TCY2GU,127951.35126724839
ID_OTK12WAN9VPN,84951.21300850809
ID_INMPEAT6ZT1A,152218.236356467
ID_NZL1W974FCAW,33895.807783812284
ID_075TP37YMKSF,12251.345865488052
ID_M721HQ7CFEUK,20857.195685520768
ID_GJHX4CEYMU04,139795.4280936271
ID_EEVQ266ONWYV,9614.852255776525
ID_SBFGZVSWCG1T,129274.61705471575
ID_5MU2DP41UQ4F,225685.91623058915
ID_NZ1DGI7JOG28,49481.28194543719
ID_A1CA9U09CTJQ,111173.81539474428
ID_NWBM6Y77RT9T,166136.6736921072
ID_3MUXNN7P860M,45393.406354025006
ID_HC880OGLE8QI,22154.208724215627
ID_EE7AE1VHS9UZ,27265.9874342829
ID_PTF0N60Z2ESK,72099.6972810477
ID_8SHV32HQBIE4,52164.059683829546
ID_4EAA4SHQ43PR,24830.151636764407
ID_ZJID05O5WHPD,103309.72746235132
ID_JSFNDLRLJ7Y5,43950.35211068392
ID_FVA2TJJDRXJ3,49083.33484399319
ID_LDCAE2O4MZ54,210447.7716743201
ID_AFIYEOVFNNXZ,48256.655820056796
ID_U8D1SU5QKKME,133471.6804498285
ID_TOG0BV74YDGT,45490.0704716593
ID_1153XHQNDCTQ,546721.6680957228
ID_5O1SZKYRJ6QZ,59486.17662987113
ID_GW3BBDPFQQ8O,-2092.8690376877785
ID_ESX8RW939I34,7440.27493353188
ID_DBVR77QK09KO,179369.26402552426
ID_G5CV9GYFY8SW,121801.89321443439
ID_RKG3XVFXYV2Q,42161.909199625254
ID_KWJ72TYTW8HI,661.0425686091185
ID_VTT700S91JRD,97891.18082731962
ID_BZM4ODCM39QR,47147.21200507879
ID_ITQGYRAW9L5Q,119146.01806795597
ID_B067L03BG0QD,6242.392664298415
ID_C3LY9KRWNSR9,42735.4350489229
ID_N1K8VOHC29HP,12311.571362525225
ID_93IL90SQUNXN,27236.54796090722
ID_5ZGHAR1ILO3I,88963.21752344072
ID_A4GT4VU7R4WU,151896.57352557778
ID_T2E45AMQ4V2T,109808.78335568309
ID_80YA8Y8LOO42,38826.181506216526
ID_K8W4GO2OYT5K,8407.580570697784
ID_UHFKXJ3GD41W,70544.65617629886
ID_R3T9OLNL2CFH,67581.68689955771
ID_4PJTCKF76J2K,9259.175761803985
ID_DZQPQX7X5BBO,31631.56164395809
ID_JS28K1TF5HNX,1333.799406439066
